GradientMap:,pyramid.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,0
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0.050000000745058


Time steps,Height
50,0.70196080207825
100,0.70196080207825
150,0.70196080207825
200,0.70196080207825
250,0.70196080207825
300,0.70196080207825
350,0.70196080207825
400,0.70196080207825
450,0.70196080207825
500,0.70196080207825
550,0.70196080207825
600,0.70196080207825
650,0.70196080207825
700,0.70196080207825
750,0.70196080207825
800,0.70196080207825
850,0.70196080207825
900,0.70196080207825
950,0.70196080207825
1000,0.70196080207825
1050,0.70588237047195
1100,0.70588237047195
1149,0.70588237047195
1199,0.70588237047195
1249,0.70588237047195
1299,0.70588237047195
1349,0.70588237047195
1399,0.70588237047195
1449,0.70588237047195
1499,0.70588237047195
1549,0.70980393886566
1599,0.70980393886566
1649,0.70980393886566
1699,0.70980393886566
1749,0.70980393886566
1799,0.71372550725937
1849,0.71372550725937
1899,0.71372550725937
1949,0.71372550725937
1999,0.71372550725937
2049,0.71764707565308
2099,0.71764707565308
2149,0.71764707565308
2199,0.71764707565308
2249,0.71764707565308
2299,0.72156864404678
2349,0.72156864404678
2399,0.72156864404678
2449,0.72156864404678
2499,0.72156864404678
2549,0.72156864404678
2599,0.72549021244049
2649,0.72549021244049
2699,0.72549021244049
2749,0.72549021244049
2799,0.72549021244049
2849,0.72549021244049
2899,0.7294117808342
2949,0.7294117808342
2999,0.7294117808342
3049,0.7294117808342
3099,0.73333334922791
3149,0.73333334922791
3199,0.73333334922791
3249,0.73333334922791
3299,0.73725491762161
3349,0.73725491762161
3399,0.73725491762161
3449,0.73725491762161
3499,0.73725491762161
3549,0.74117648601532
3599,0.74117648601532
3649,0.74117648601532
3699,0.74117648601532
3749,0.74117648601532
3799,0.74117648601532
3849,0.74117648601532
3899,0.74117648601532
3949,0.74117648601532
3999,0.74117648601532
4049,0.74117648601532
4099,0.74509805440903
4149,0.74509805440903
4199,0.74509805440903
4249,0.74509805440903
4299,0.74509805440903
4349,0.74509805440903
4399,0.74509805440903
4449,0.74901962280273
4499,0.74901962280273
4549,0.74901962280273
4599,0.74901962280273
4649,0.74901962280273
4699,0.74901962280273
4750,0.74901962280273
4800,0.74901962280273
4850,0.74901962280273
4900,0.74901962280273
4950,0.74901962280273
5000,0.74901962280273
5050,0.74901962280273
5100,0.74901962280273
5150,0.74901962280273
5200,0.74901962280273
5250,0.74901962280273
5300,0.74901962280273
5350,0.74901962280273
5400,0.74901962280273
5450,0.74901962280273
5500,0.74509805440903
5550,0.74509805440903
5600,0.74509805440903
5650,0.74509805440903
5700,0.74509805440903
5750,0.74509805440903
5800,0.74509805440903
5850,0.74509805440903
5900,0.74509805440903
5950,0.74509805440903
6000,0.74509805440903
6050,0.74509805440903
6100,0.74117648601532
6150,0.74117648601532
6200,0.74117648601532
6250,0.74117648601532
6300,0.74117648601532
6350,0.74117648601532
6400,0.74117648601532
6450,0.74117648601532
6500,0.74117648601532
6550,0.74117648601532
6600,0.74117648601532
6650,0.74117648601532
6700,0.74117648601532
6750,0.74117648601532
6800,0.74117648601532
6850,0.74117648601532
6900,0.74117648601532
6950,0.74117648601532
7000,0.74117648601532
7050,0.74117648601532
7100,0.74117648601532
7150,0.74117648601532
7200,0.74117648601532
7250,0.74117648601532
7300,0.74117648601532
7350,0.74117648601532
7400,0.74117648601532
7450,0.74117648601532
7500,0.74117648601532
7550,0.73725491762161
7600,0.73725491762161
7650,0.73725491762161
7700,0.73725491762161
7750,0.73725491762161
7800,0.73725491762161
7850,0.73725491762161
7900,0.73725491762161
7950,0.73725491762161
8000,0.73725491762161
8050,0.73333334922791
8100,0.73333334922791
8150,0.73333334922791
8200,0.73333334922791
8250,0.73333334922791
8300,0.73333334922791
8350,0.73333334922791
8400,0.73333334922791
8450,0.7294117808342
8500,0.7294117808342
8550,0.7294117808342
8600,0.7294117808342
8650,0.7294117808342
8700,0.7294117808342
8750,0.7294117808342
8800,0.7294117808342
