GradientMap:,large_hills_smooth.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,1
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0


Time steps,Height
50,0.21568627655506
100,0.21568627655506
150,0.21568627655506
200,0.21568627655506
250,0.21568627655506
300,0.21568627655506
350,0.21568627655506
400,0.21568627655506
450,0.21568627655506
500,0.21568627655506
550,0.21568627655506
600,0.21568627655506
650,0.21568627655506
700,0.21568627655506
750,0.21176470816135
800,0.21176470816135
850,0.21176470816135
900,0.21176470816135
950,0.21176470816135
1000,0.21176470816135
1050,0.21176470816135
1100,0.21176470816135
1149,0.21176470816135
1199,0.21176470816135
1249,0.21568627655506
1299,0.21568627655506
1349,0.21568627655506
1399,0.21568627655506
1449,0.21568627655506
1499,0.21568627655506
1549,0.21568627655506
1599,0.21568627655506
1649,0.21568627655506
1699,0.21568627655506
1749,0.21568627655506
1799,0.21568627655506
1849,0.21568627655506
1899,0.21960784494877
1949,0.21960784494877
1999,0.21960784494877
2049,0.21960784494877
2099,0.22352941334248
2149,0.22352941334248
2199,0.22352941334248
2249,0.22745098173618
2299,0.22745098173618
2349,0.23137255012989
2399,0.23137255012989
2449,0.2352941185236
2499,0.2352941185236
2549,0.2352941185236
2599,0.2392156869173
2649,0.2392156869173
2699,0.2392156869173
2749,0.24313725531101
2799,0.24313725531101
2849,0.24313725531101
2899,0.24705882370472
2949,0.24705882370472
2999,0.24705882370472
3049,0.25098040699959
3099,0.25098040699959
3149,0.2549019753933
3199,0.2549019753933
3249,0.258823543787
3299,0.258823543787
3349,0.26274511218071
3399,0.26274511218071
3449,0.26666668057442
3499,0.26666668057442
3549,0.27058824896812
3599,0.27058824896812
3649,0.27450981736183
3699,0.27450981736183
3749,0.27843138575554
3799,0.27843138575554
3849,0.28235295414925
3899,0.28235295414925
3949,0.28627452254295
3999,0.28627452254295
4049,0.29019609093666
4099,0.29019609093666
4149,0.29019609093666
4199,0.29019609093666
4249,0.29411765933037
4299,0.29411765933037
4349,0.29411765933037
4399,0.29411765933037
4449,0.29411765933037
4499,0.29803922772408
4549,0.29803922772408
4599,0.29803922772408
4649,0.29803922772408
4699,0.29803922772408
4750,0.29803922772408
4800,0.29411765933037
4850,0.29411765933037
4900,0.29411765933037
4950,0.29803922772408
5000,0.29803922772408
5050,0.29803922772408
5100,0.29411765933037
5150,0.29411765933037
5200,0.29411765933037
5250,0.29411765933037
5300,0.29411765933037
5350,0.29019609093666
5400,0.29019609093666
5450,0.29019609093666
5500,0.28627452254295
5550,0.28627452254295
5600,0.28627452254295
5650,0.28235295414925
5700,0.28235295414925
5750,0.27843138575554
5800,0.27843138575554
5850,0.27843138575554
5900,0.27450981736183
5950,0.27450981736183
6000,0.27058824896812
6050,0.27058824896812
6100,0.26666668057442
6150,0.26666668057442
6200,0.26666668057442
6250,0.26274511218071
6300,0.26274511218071
6350,0.258823543787
6400,0.258823543787
6450,0.2549019753933
6500,0.2549019753933
6550,0.25098040699959
6600,0.25098040699959
6650,0.24705882370472
6700,0.24705882370472
6750,0.24705882370472
6800,0.24313725531101
6850,0.24313725531101
6900,0.2392156869173
6950,0.2392156869173
7000,0.2392156869173
7050,0.2352941185236
7100,0.2352941185236
7150,0.2352941185236
7200,0.23137255012989
7250,0.23137255012989
7300,0.23137255012989
7350,0.22745098173618
7400,0.22745098173618
7450,0.22745098173618
7500,0.22352941334248
7550,0.22352941334248
7600,0.21960784494877
7650,0.21960784494877
7700,0.21568627655506
7750,0.21568627655506
7800,0.21568627655506
7850,0.21568627655506
7900,0.21176470816135
7950,0.21176470816135
8000,0.21176470816135
8050,0.20784313976765
8100,0.20784313976765
8150,0.20784313976765
8200,0.20392157137394
8250,0.20392157137394
8300,0.20392157137394
8350,0.20000000298023
8400,0.20000000298023
8450,0.19607843458652
8500,0.19607843458652
8550,0.19215686619282
8600,0.19215686619282
8650,0.19215686619282
8700,0.18823529779911
8750,0.18823529779911
8800,0.1843137294054
8850,0.1843137294054
