Time	UTC	GPS_lat(deg)	GPS_long(deg)	NPS_RATE_ATTITUDE:theta	NPS_RATE_ATTITUDE:phi	NPS_SPEED_POS:ltpp_y	NPS_SPEED_POS:ltpp_x	NPS_SPEED_POS:ltpp_yd	NPS_SPEED_POS:ltpp_xd
66.809	14:03:0.676	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
67.059	14:03:0.926	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
67.309	14:03:1.176	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
67.559	14:03:1.426	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
67.809	14:03:1.676	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
68.059	14:03:1.926	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
68.309	14:03:2.176	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
68.559	14:03:2.426	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
68.809	14:03:2.676	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
69.059	14:03:2.926	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
69.309	14:03:3.176	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
69.559	14:03:3.426	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
69.809	14:03:3.676	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
70.059	14:03:3.926	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
70.309	14:03:4.176	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
70.559	14:03:4.426	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
70.809	14:03:4.676	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
71.059	14:03:4.926	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
71.309	14:03:5.176	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
71.559	14:03:5.426	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
71.809	14:03:5.676	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
72.059	14:03:5.926	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
72.309	14:03:6.176	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
72.559	14:03:6.426	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
72.809	14:03:6.676	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
73.059	14:03:6.926	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
73.309	14:03:7.176	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
73.559	14:03:7.426	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
73.809	14:03:7.676	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
74.059	14:03:7.926	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
74.309	14:03:8.176	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
74.559	14:03:8.426	52.138610919	11.645278350	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
74.809	14:03:8.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
75.059	14:03:8.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
75.309	14:03:9.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
75.559	14:03:9.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
75.809	14:03:9.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
76.059	14:03:9.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
76.309	14:03:10.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
76.559	14:03:10.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
76.809	14:03:10.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
77.059	14:03:10.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
77.309	14:03:11.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
77.559	14:03:11.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
77.809	14:03:11.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
78.059	14:03:11.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
78.309	14:03:12.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
78.559	14:03:12.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
78.809	14:03:12.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
79.059	14:03:12.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
79.309	14:03:13.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
79.559	14:03:13.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
79.809	14:03:13.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
80.059	14:03:13.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
80.309	14:03:14.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
80.559	14:03:14.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
80.809	14:03:14.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
81.059	14:03:14.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
81.309	14:03:15.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
81.559	14:03:15.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
81.809	14:03:15.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
82.059	14:03:15.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
82.309	14:03:16.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
82.559	14:03:16.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
82.809	14:03:16.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
83.059	14:03:16.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
83.309	14:03:17.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
83.559	14:03:17.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
83.809	14:03:17.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
84.059	14:03:17.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
84.309	14:03:18.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
84.559	14:03:18.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
84.809	14:03:18.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
85.059	14:03:18.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
85.309	14:03:19.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
85.559	14:03:19.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
85.809	14:03:19.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
86.059	14:03:19.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
86.309	14:03:20.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
86.559	14:03:20.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
86.809	14:03:20.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
87.059	14:03:20.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
87.309	14:03:21.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
87.559	14:03:21.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
87.809	14:03:21.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
88.059	14:03:21.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
88.309	14:03:22.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
88.559	14:03:22.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
88.809	14:03:22.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
89.059	14:03:22.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
89.309	14:03:23.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
89.559	14:03:23.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
89.809	14:03:23.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
90.059	14:03:23.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
90.309	14:03:24.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
90.559	14:03:24.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
90.809	14:03:24.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
91.059	14:03:24.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
91.309	14:03:25.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
91.559	14:03:25.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
91.809	14:03:25.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
92.059	14:03:25.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
92.309	14:03:26.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
92.559	14:03:26.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
92.809	14:03:26.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
93.059	14:03:26.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
93.309	14:03:27.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
93.559	14:03:27.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
93.809	14:03:27.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
94.059	14:03:27.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
94.309	14:03:28.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
94.559	14:03:28.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
94.809	14:03:28.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
95.059	14:03:28.926	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
95.309	14:03:29.176	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
95.559	14:03:29.426	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
95.809	14:03:29.676	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
96.059	14:03:29.926	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
96.309	14:03:30.176	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
96.559	14:03:30.426	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
96.809	14:03:30.676	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
97.059	14:03:30.926	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
97.309	14:03:31.176	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
97.559	14:03:31.426	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
97.809	14:03:31.676	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
98.059	14:03:31.926	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
98.309	14:03:32.176	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
98.559	14:03:32.426	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
98.809	14:03:32.676	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
99.059	14:03:32.926	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
99.309	14:03:33.176	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
99.559	14:03:33.426	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
99.809	14:03:33.676	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
100.059	14:03:33.926	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
100.309	14:03:34.176	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
100.559	14:03:34.426	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
100.809	14:03:34.676	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
101.059	14:03:34.926	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
101.309	14:03:35.176	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
101.559	14:03:35.426	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
101.809	14:03:35.676	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
102.059	14:03:35.926	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
102.309	14:03:36.176	52.138611147	11.645277774	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
102.559	14:03:36.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
102.809	14:03:36.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
103.059	14:03:36.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
103.309	14:03:37.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
103.559	14:03:37.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
103.809	14:03:37.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
104.059	14:03:37.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
104.309	14:03:38.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
104.559	14:03:38.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
104.809	14:03:38.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	-0.	0.
105.059	14:03:38.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	0.
105.309	14:03:39.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006081	0.004777	0.	-0.
105.559	14:03:39.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
105.809	14:03:39.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
106.059	14:03:39.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
106.309	14:03:40.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
106.559	14:03:40.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	-0.	0.
106.809	14:03:40.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	-0.
107.059	14:03:40.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
107.309	14:03:41.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
107.559	14:03:41.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
107.809	14:03:41.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	-0.
108.059	14:03:41.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
108.309	14:03:42.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
108.559	14:03:42.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
108.809	14:03:42.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
109.059	14:03:42.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
109.309	14:03:43.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
109.559	14:03:43.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	-0.	0.
109.809	14:03:43.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
110.059	14:03:43.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
110.309	14:03:44.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	-0.	0.
110.559	14:03:44.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
110.809	14:03:44.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
111.059	14:03:44.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	-0.	0.
111.309	14:03:45.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
111.559	14:03:45.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	-0.	0.
111.809	14:03:45.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	-0.	0.
112.059	14:03:45.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
112.309	14:03:46.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
112.559	14:03:46.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
112.809	14:03:46.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
113.059	14:03:46.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
113.309	14:03:47.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	-0.	0.
113.559	14:03:47.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
113.809	14:03:47.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
114.059	14:03:47.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
114.309	14:03:48.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	-0.	0.
114.559	14:03:48.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
114.809	14:03:48.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	-0.	0.
115.059	14:03:48.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
115.309	14:03:49.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	-0.	0.
115.559	14:03:49.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
115.809	14:03:49.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
116.059	14:03:49.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
116.309	14:03:50.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
116.559	14:03:50.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	-0.
116.809	14:03:50.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	-0.
117.059	14:03:50.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
117.309	14:03:51.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
117.559	14:03:51.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
117.809	14:03:51.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
118.059	14:03:51.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
118.309	14:03:52.176	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
118.559	14:03:52.426	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
118.809	14:03:52.676	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
119.059	14:03:52.926	52.138611024	11.645278122	-1.5e-05	-1.4e-05	0.006082	0.004777	0.	0.
119.309	14:03:53.176	52.138611024	11.645278122	-2e-05	-2.4e-05	0.006082	0.004777	0.	-3e-06
119.559	14:03:53.426	52.138611024	11.645278122	0.010027	-0.00028	0.006081	0.00477	-5e-06	-0.000128
119.809	14:03:53.676	52.138611024	11.645278122	0.019838	-0.000476	0.006081	0.004729	5e-06	-0.000495
120.059	14:03:53.926	52.138611024	11.645278122	0.021221	-0.000517	0.006082	0.004718	9e-06	-0.000568
120.309	14:03:54.176	52.138611024	11.645278122	0.022047	-0.00053	0.006082	0.004711	1.2e-05	-0.000595
120.559	14:03:54.426	52.138611024	11.645278122	0.028998	-0.000754	0.006084	0.004615	2.6e-05	-0.001111
120.809	14:03:54.676	52.138611024	11.645278122	0.035244	-0.000913	0.006091	0.004324	5.8e-05	-0.002136
121.059	14:03:54.926	52.138610989	11.645278122	0.026541	-0.000626	0.006105	0.003815	9.2e-05	-0.00326
121.309	14:03:55.176	52.138610989	11.645278122	0.009402	-2e-06	0.006124	0.003136	0.000114	-0.003826
121.559	14:03:55.426	52.138610989	11.645278122	1.7e-05	0.000618	0.006145	0.002447	0.000129	-0.003953
121.809	14:03:55.676	52.138610989	11.645278122	-0.005657	0.001603	0.00617	0.001761	0.000155	-0.003859
122.059	14:03:55.926	52.138610989	11.645278179	0.898104	7.895678	0.00858	0.000931	0.07727	-0.008387
122.309	14:03:56.176	52.138610989	11.645278635	1.575855	14.351758	0.045825	-0.001852	0.415996	-0.027827
122.559	14:03:56.426	52.138610919	11.645280347	1.732644	17.400127	0.162705	-0.009033	0.923499	-0.053494
122.809	14:03:56.676	52.138610813	11.645283713	1.52919	16.419585	0.390209	-0.02132	1.499086	-0.076868
123.059	14:03:56.926	52.138610673	11.645288049	1.123738	12.394097	0.695284	-0.036374	1.943231	-0.093088
123.309	14:03:57.176	52.138610533	11.645292899	0.711446	8.357511	1.023901	-0.051772	2.222657	-0.102144
123.559	14:03:57.426	52.138610357	11.645299004	0.273403	3.96966	1.452718	-0.071062	2.414226	-0.106513
123.809	14:03:57.676	52.138610182	11.645305793	-0.092727	0.250118	1.90467	-0.09064	2.478361	-0.105485
124.059	14:03:57.926	52.138610006	11.645313039	-0.651417	-3.025683	2.397388	-0.11126	2.432823	-0.103854
124.309	14:03:58.176	52.138609936	11.645319486	-12.047984	-10.685634	2.839418	-0.117302	2.198219	0.105217
124.559	14:03:58.426	52.138610357	11.645324221	-16.425463	-14.988759	3.175187	-0.067186	1.802683	0.514254
124.809	14:03:58.676	52.138611200	11.645327530	-18.19981	-16.752581	3.393709	0.030024	1.406431	0.920113
125.059	14:03:58.926	52.138613025	11.645330383	-17.649841	-17.987101	3.588719	0.235951	0.857592	1.468643
125.309	14:03:59.176	52.138615798	11.645331866	-13.464909	-19.008136	3.688715	0.553915	0.226259	1.958787
125.559	14:03:59.426	52.138619414	11.645331638	-8.932814	-19.153609	3.669468	0.946886	-0.433683	2.283156
125.809	14:03:59.676	52.138623487	11.645329584	-4.811713	-15.47645	3.527152	1.397602	-1.045704	2.462506
126.059	14:03:59.926	52.138627524	11.645326218	-1.201722	-10.815011	3.29339	1.85491	-1.479387	2.517462
126.309	14:04:0.176	52.138631596	11.645321996	1.824128	-6.585966	3.002185	2.303227	-1.749039	2.478122
126.559	14:04:0.426	52.138635528	11.645317204	4.246645	-2.982615	2.671236	2.742473	-1.887083	2.36535
126.809	14:04:0.676	52.138639425	11.645311898	6.091208	0.037785	2.304594	3.180171	-1.914263	2.186775
127.059	14:04:0.926	52.138642970	11.645306649	9.784437	-7.154459	1.940321	3.578741	-1.920581	1.940489
127.309	14:04:1.176	52.138645954	11.645300886	13.655929	-15.86462	1.560845	3.897229	-2.268791	1.515627
127.559	14:04:1.426	52.138648166	11.645293469	15.650757	-17.201042	1.057571	4.140188	-2.818703	0.927925
127.809	14:04:1.676	52.138649184	11.645285938	16.747684	-13.252613	0.528805	4.252972	-3.234029	0.367641
