GradientMap:,pyramid.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,1
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0


Time steps,Height
50,0.44705882668495
100,0.44705882668495
150,0.44705882668495
200,0.44705882668495
250,0.44705882668495
300,0.44705882668495
350,0.44705882668495
400,0.44705882668495
450,0.44705882668495
500,0.45098039507866
550,0.45098039507866
600,0.45098039507866
650,0.45098039507866
700,0.45098039507866
750,0.45490196347237
800,0.45490196347237
850,0.45490196347237
900,0.45490196347237
950,0.45882353186607
1000,0.45882353186607
1050,0.45882353186607
1100,0.45882353186607
1149,0.45882353186607
1199,0.46274510025978
1249,0.46274510025978
1299,0.46274510025978
1349,0.46274510025978
1399,0.46274510025978
1449,0.46274510025978
1499,0.46666666865349
1549,0.46666666865349
1599,0.46666666865349
1649,0.46666666865349
1699,0.46666666865349
1749,0.46666666865349
1799,0.4705882370472
1849,0.4705882370472
1899,0.4705882370472
1949,0.4705882370472
1999,0.4705882370472
2049,0.4705882370472
2099,0.4705882370472
2149,0.4705882370472
2199,0.4745098054409
2249,0.4745098054409
2299,0.4745098054409
2349,0.4745098054409
2399,0.4745098054409
2449,0.4745098054409
2499,0.4745098054409
2549,0.47843137383461
2599,0.47843137383461
2649,0.47843137383461
2699,0.47843137383461
2749,0.47843137383461
2799,0.47843137383461
2849,0.47843137383461
2899,0.47843137383461
2949,0.47843137383461
2999,0.47843137383461
3049,0.47843137383461
3099,0.47843137383461
3149,0.48235294222832
3199,0.48235294222832
3249,0.48235294222832
3299,0.48235294222832
3349,0.48235294222832
3399,0.48235294222832
3449,0.48235294222832
3499,0.48235294222832
3549,0.48235294222832
3599,0.48235294222832
3649,0.48235294222832
3699,0.48235294222832
3749,0.48235294222832
3799,0.48235294222832
3849,0.48235294222832
3899,0.48235294222832
3949,0.48235294222832
3999,0.48235294222832
4049,0.48235294222832
4099,0.48235294222832
4149,0.48235294222832
4199,0.48235294222832
4249,0.48235294222832
4299,0.48235294222832
4349,0.48235294222832
4399,0.48235294222832
4449,0.48235294222832
4499,0.48235294222832
4549,0.48235294222832
4599,0.48235294222832
4649,0.48235294222832
4699,0.48235294222832
4750,0.48235294222832
4800,0.48235294222832
4850,0.48235294222832
4900,0.48235294222832
4950,0.48235294222832
5000,0.48235294222832
5050,0.48235294222832
5100,0.48235294222832
5150,0.48235294222832
5200,0.48235294222832
5250,0.48235294222832
5300,0.48235294222832
5350,0.48235294222832
5400,0.48235294222832
5450,0.48235294222832
5500,0.48235294222832
5550,0.48235294222832
5600,0.48235294222832
5650,0.48235294222832
5700,0.48235294222832
5750,0.48235294222832
5800,0.48235294222832
5850,0.48235294222832
5900,0.48235294222832
5950,0.48235294222832
6000,0.48235294222832
6050,0.48235294222832
6100,0.48235294222832
6150,0.48235294222832
6200,0.48235294222832
6250,0.48235294222832
6300,0.48235294222832
6350,0.48627451062202
6400,0.48627451062202
6450,0.48627451062202
6500,0.48627451062202
6550,0.48627451062202
6600,0.48627451062202
6650,0.48627451062202
6700,0.48627451062202
6750,0.48627451062202
6800,0.48627451062202
6850,0.48627451062202
6900,0.48627451062202
6950,0.49019607901573
7000,0.49019607901573
7050,0.49019607901573
7100,0.49019607901573
7150,0.49019607901573
7200,0.49019607901573
7250,0.49019607901573
7300,0.49019607901573
7350,0.49019607901573
7400,0.49019607901573
7450,0.49019607901573
7500,0.49411764740944
7550,0.49411764740944
7600,0.49411764740944
7650,0.49411764740944
7700,0.49411764740944
7750,0.49411764740944
7800,0.49411764740944
7850,0.49411764740944
7900,0.49411764740944
7950,0.49411764740944
8000,0.49411764740944
8050,0.49803921580315
8100,0.49803921580315
8150,0.49803921580315
8200,0.49803921580315
8250,0.49803921580315
8300,0.49803921580315
8350,0.49803921580315
8400,0.49803921580315
8450,0.49803921580315
8500,0.49803921580315
8550,0.50196081399918
8600,0.50196081399918
8650,0.50196081399918
8700,0.50196081399918
8750,0.50196081399918
8800,0.50196081399918
8850,0.50196081399918
