GradientMap:,large_hills_smooth.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,0
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0


Time steps,Height
50,0.35686275362968
100,0.35686275362968
150,0.35686275362968
200,0.35686275362968
250,0.35686275362968
300,0.35686275362968
350,0.35686275362968
400,0.35686275362968
450,0.35686275362968
500,0.35686275362968
550,0.35686275362968
600,0.35686275362968
650,0.35686275362968
700,0.35686275362968
750,0.35686275362968
800,0.35686275362968
850,0.35686275362968
900,0.35686275362968
950,0.35686275362968
1000,0.35686275362968
1050,0.35686275362968
1100,0.35686275362968
1149,0.35686275362968
1199,0.35686275362968
1249,0.35686275362968
1299,0.35686275362968
1349,0.35686275362968
1399,0.35686275362968
1449,0.35686275362968
1499,0.35686275362968
1549,0.35294118523598
1599,0.35294118523598
1649,0.35294118523598
1699,0.35294118523598
1749,0.35294118523598
1799,0.35294118523598
1849,0.35294118523598
1899,0.35294118523598
1949,0.35294118523598
1999,0.35294118523598
2049,0.35294118523598
2099,0.35294118523598
2149,0.34901961684227
2199,0.34901961684227
2249,0.34901961684227
2299,0.34901961684227
2349,0.34901961684227
2399,0.34509804844856
2449,0.34509804844856
2499,0.34509804844856
2549,0.34509804844856
2599,0.34509804844856
2649,0.34509804844856
2699,0.34117648005486
2749,0.34117648005486
2799,0.34117648005486
2849,0.34117648005486
2899,0.34117648005486
2949,0.33725491166115
2999,0.33725491166115
3049,0.33725491166115
3099,0.33725491166115
3149,0.33725491166115
3199,0.33725491166115
3249,0.33333334326744
3299,0.33333334326744
3349,0.33333334326744
3399,0.33333334326744
3449,0.33333334326744
3499,0.33333334326744
3549,0.33333334326744
3599,0.32941177487373
3649,0.32941177487373
3699,0.32941177487373
3749,0.32941177487373
3799,0.32941177487373
3849,0.32941177487373
3899,0.32941177487373
3949,0.32941177487373
3999,0.32941177487373
4049,0.32941177487373
4099,0.32941177487373
4149,0.32941177487373
4199,0.32941177487373
4249,0.32941177487373
4299,0.32941177487373
4349,0.32941177487373
4399,0.32941177487373
4449,0.32941177487373
4499,0.32941177487373
4549,0.32941177487373
4599,0.32941177487373
4649,0.32941177487373
4699,0.32941177487373
4750,0.32941177487373
4800,0.32941177487373
4850,0.32941177487373
4900,0.32941177487373
4950,0.32941177487373
5000,0.32941177487373
5050,0.32941177487373
5100,0.32941177487373
5150,0.33333334326744
5200,0.33333334326744
5250,0.33333334326744
5300,0.33333334326744
5350,0.33333334326744
5400,0.33725491166115
5450,0.33725491166115
5500,0.33725491166115
5550,0.33725491166115
5600,0.33725491166115
5650,0.34117648005486
5700,0.34117648005486
5750,0.34117648005486
5800,0.34117648005486
5850,0.34117648005486
5900,0.34117648005486
5950,0.34117648005486
6000,0.34509804844856
6050,0.34509804844856
6100,0.34509804844856
6150,0.34509804844856
6200,0.34509804844856
6250,0.34509804844856
6300,0.34901961684227
6350,0.34901961684227
6400,0.34901961684227
6450,0.34901961684227
6500,0.34901961684227
6550,0.35294118523598
6600,0.35294118523598
6650,0.35294118523598
6700,0.35294118523598
6750,0.35294118523598
6800,0.35686275362968
6850,0.35686275362968
6900,0.35686275362968
6950,0.35686275362968
7000,0.36078432202339
7050,0.36078432202339
7100,0.36078432202339
7150,0.36078432202339
7200,0.3647058904171
7250,0.3647058904171
7300,0.3647058904171
7350,0.3647058904171
7400,0.3647058904171
7450,0.36862745881081
7500,0.36862745881081
7550,0.36862745881081
7600,0.36862745881081
7650,0.37254902720451
7700,0.37254902720451
7750,0.37254902720451
7800,0.37647059559822
7850,0.37647059559822
7900,0.37647059559822
7950,0.37647059559822
8000,0.37647059559822
8050,0.37647059559822
8100,0.37647059559822
8150,0.38039216399193
8200,0.38039216399193
8250,0.38039216399193
8300,0.38039216399193
8350,0.38039216399193
8400,0.38039216399193
8450,0.38039216399193
8500,0.38431373238564
8550,0.38431373238564
8600,0.38431373238564
8650,0.38431373238564
8700,0.38823530077934
8750,0.38823530077934
8800,0.38823530077934
