GradientMap:,large_hills_smooth.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,2
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0


Time steps,Height
50,0.19607843458652
100,0.19607843458652
150,0.19607843458652
200,0.19607843458652
250,0.19607843458652
300,0.19607843458652
350,0.19607843458652
400,0.19607843458652
450,0.19607843458652
500,0.19607843458652
550,0.19607843458652
600,0.19607843458652
650,0.19607843458652
700,0.19607843458652
750,0.19607843458652
800,0.19607843458652
850,0.19607843458652
900,0.19607843458652
950,0.19607843458652
1000,0.19607843458652
1050,0.19607843458652
1100,0.19607843458652
1149,0.19607843458652
1199,0.19607843458652
1249,0.19607843458652
1299,0.19607843458652
1349,0.19607843458652
1399,0.19607843458652
1449,0.19607843458652
1499,0.19607843458652
1549,0.19607843458652
1599,0.19607843458652
1649,0.19607843458652
1699,0.19607843458652
1749,0.19607843458652
1799,0.19607843458652
1849,0.19607843458652
1899,0.19607843458652
1949,0.19607843458652
1999,0.19607843458652
2049,0.19607843458652
2099,0.19607843458652
2149,0.19607843458652
2199,0.19607843458652
2249,0.19607843458652
2299,0.19607843458652
2349,0.19607843458652
2399,0.19607843458652
2449,0.19607843458652
2499,0.19607843458652
2549,0.19607843458652
2599,0.19607843458652
2649,0.19607843458652
2699,0.19607843458652
2749,0.19607843458652
2799,0.19607843458652
2849,0.19607843458652
2899,0.19607843458652
2949,0.19607843458652
2999,0.19607843458652
3049,0.19607843458652
3099,0.19607843458652
3149,0.19607843458652
3199,0.19607843458652
3249,0.20000000298023
3299,0.20000000298023
3349,0.20000000298023
3399,0.20000000298023
3449,0.20000000298023
3499,0.20000000298023
3549,0.20000000298023
3599,0.20000000298023
3649,0.20000000298023
3699,0.20000000298023
3749,0.20000000298023
3799,0.20000000298023
3849,0.20000000298023
3899,0.20000000298023
3949,0.20000000298023
3999,0.20000000298023
4049,0.20000000298023
4099,0.20000000298023
4149,0.20000000298023
4199,0.20000000298023
4249,0.20000000298023
4299,0.20000000298023
4349,0.20000000298023
4399,0.20000000298023
4449,0.20000000298023
4499,0.20000000298023
4549,0.20000000298023
4599,0.20000000298023
4649,0.20000000298023
4699,0.20000000298023
4750,0.20392157137394
4800,0.20392157137394
4850,0.20392157137394
4900,0.20392157137394
4950,0.20392157137394
5000,0.20392157137394
5050,0.20392157137394
5100,0.20392157137394
5150,0.20392157137394
5200,0.20392157137394
5250,0.20392157137394
5300,0.20392157137394
5350,0.20392157137394
5400,0.20392157137394
5450,0.20392157137394
5500,0.20392157137394
5550,0.20392157137394
5600,0.20392157137394
5650,0.20392157137394
5700,0.20392157137394
5750,0.20392157137394
5800,0.20392157137394
5850,0.20392157137394
5900,0.20392157137394
5950,0.20392157137394
6000,0.20392157137394
6050,0.20392157137394
6100,0.20392157137394
6150,0.20392157137394
6200,0.20392157137394
6250,0.20392157137394
6300,0.20392157137394
6350,0.20392157137394
6400,0.20392157137394
6450,0.20392157137394
6500,0.20392157137394
6550,0.20392157137394
6600,0.20392157137394
6650,0.20392157137394
6700,0.20392157137394
6750,0.20392157137394
6800,0.20392157137394
6850,0.20392157137394
6900,0.20392157137394
6950,0.20392157137394
7000,0.20392157137394
7050,0.20392157137394
7100,0.20392157137394
7150,0.20392157137394
7200,0.20000000298023
7250,0.20000000298023
7300,0.20000000298023
7350,0.20000000298023
7400,0.20000000298023
7450,0.20000000298023
7500,0.20000000298023
7550,0.20000000298023
7600,0.20000000298023
7650,0.20000000298023
7700,0.20000000298023
7750,0.20000000298023
7800,0.20000000298023
7850,0.20000000298023
7900,0.20000000298023
7950,0.20000000298023
8000,0.20000000298023
8050,0.20000000298023
8100,0.20000000298023
8150,0.20000000298023
8200,0.20000000298023
8250,0.20000000298023
8300,0.20000000298023
8350,0.20000000298023
8400,0.20000000298023
8450,0.20000000298023
8500,0.20000000298023
8550,0.20000000298023
8600,0.20000000298023
8650,0.20000000298023
8700,0.20000000298023
8750,0.20000000298023
8800,0.20000000298023
