GradientMap:,pyramid.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,1
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0.15000000596046


Time steps,Height
50,0.29411765933037
100,0.29411765933037
150,0.29411765933037
200,0.29411765933037
250,0.29411765933037
300,0.29411765933037
350,0.29411765933037
400,0.29411765933037
450,0.29411765933037
500,0.29411765933037
550,0.29411765933037
600,0.29411765933037
650,0.29411765933037
700,0.29411765933037
750,0.29411765933037
800,0.29411765933037
850,0.29411765933037
900,0.29803922772408
950,0.29803922772408
1000,0.29803922772408
1050,0.29803922772408
1100,0.29803922772408
1149,0.29803922772408
1199,0.29803922772408
1249,0.29803922772408
1299,0.29803922772408
1349,0.29803922772408
1399,0.29803922772408
1449,0.29803922772408
1499,0.29803922772408
1549,0.29803922772408
1599,0.29803922772408
1649,0.29803922772408
1699,0.29803922772408
1749,0.29803922772408
1799,0.29803922772408
1849,0.29803922772408
1899,0.29803922772408
1949,0.29803922772408
1999,0.29803922772408
2049,0.29803922772408
2099,0.29803922772408
2149,0.29803922772408
2199,0.29803922772408
2249,0.30196079611778
2299,0.30196079611778
2349,0.29803922772408
2399,0.29803922772408
2449,0.29803922772408
2499,0.29803922772408
2549,0.29803922772408
2599,0.29803922772408
2649,0.29803922772408
2699,0.29803922772408
2749,0.29803922772408
2799,0.29803922772408
2849,0.29803922772408
2899,0.29803922772408
2949,0.29803922772408
2999,0.29411765933037
3049,0.29411765933037
3099,0.29411765933037
3149,0.29411765933037
3199,0.29411765933037
3249,0.29411765933037
3299,0.29411765933037
3349,0.29411765933037
3399,0.29019609093666
3449,0.29019609093666
3499,0.29019609093666
3549,0.29019609093666
3599,0.29019609093666
3649,0.28627452254295
3699,0.28627452254295
3749,0.28627452254295
3799,0.28627452254295
3849,0.28627452254295
3899,0.28627452254295
3949,0.28235295414925
3999,0.28235295414925
4049,0.28235295414925
4099,0.28235295414925
4149,0.27843138575554
4199,0.27843138575554
4249,0.27843138575554
4299,0.27843138575554
4349,0.27843138575554
4399,0.27450981736183
4449,0.27450981736183
4499,0.27450981736183
4549,0.27450981736183
4599,0.27450981736183
4649,0.27450981736183
4699,0.27450981736183
4750,0.27450981736183
4800,0.27450981736183
4850,0.27450981736183
4900,0.27450981736183
4950,0.27450981736183
5000,0.27450981736183
5050,0.27450981736183
5100,0.27450981736183
5150,0.27450981736183
5200,0.27450981736183
5250,0.27450981736183
5300,0.27450981736183
5350,0.27450981736183
5400,0.27450981736183
5450,0.27450981736183
5500,0.27843138575554
5550,0.27843138575554
5600,0.27843138575554
5650,0.27843138575554
5700,0.27843138575554
5750,0.27843138575554
5800,0.27843138575554
5850,0.28235295414925
5900,0.28235295414925
5950,0.28235295414925
6000,0.28235295414925
6050,0.28235295414925
6100,0.28235295414925
6150,0.28235295414925
6200,0.28627452254295
6250,0.28627452254295
6300,0.28627452254295
6350,0.28627452254295
6400,0.28627452254295
6450,0.28627452254295
6500,0.29019609093666
6550,0.29019609093666
6600,0.29019609093666
6650,0.29019609093666
6700,0.29019609093666
6750,0.29411765933037
6800,0.29411765933037
6850,0.29411765933037
6900,0.29411765933037
6950,0.29411765933037
7000,0.29803922772408
7050,0.29803922772408
7100,0.29803922772408
7150,0.29803922772408
7200,0.29803922772408
7250,0.30196079611778
7300,0.30196079611778
7350,0.30196079611778
7400,0.30196079611778
7450,0.30196079611778
7500,0.30588236451149
7550,0.30588236451149
7600,0.30588236451149
7650,0.30588236451149
7700,0.3098039329052
7750,0.3098039329052
7800,0.3098039329052
7850,0.3098039329052
7900,0.3137255012989
7950,0.3137255012989
8000,0.3137255012989
8050,0.3137255012989
8100,0.3137255012989
8150,0.31764706969261
8200,0.31764706969261
8250,0.31764706969261
8300,0.31764706969261
8350,0.31764706969261
8400,0.32156863808632
8450,0.32156863808632
8500,0.32156863808632
8550,0.32156863808632
8600,0.32156863808632
8650,0.32156863808632
8700,0.32156863808632
8750,0.32156863808632
8800,0.32156863808632
