GradientMap:,large_hills_smooth.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,1
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0.15000000596046


Time steps,Height
50,0.34117648005486
100,0.34117648005486
150,0.34117648005486
200,0.34117648005486
250,0.34117648005486
300,0.34117648005486
350,0.34117648005486
400,0.34117648005486
450,0.34117648005486
500,0.34117648005486
550,0.34117648005486
600,0.34117648005486
650,0.34117648005486
700,0.34117648005486
750,0.34117648005486
800,0.34117648005486
850,0.34117648005486
900,0.34117648005486
950,0.34117648005486
1000,0.34117648005486
1050,0.34117648005486
1100,0.34117648005486
1149,0.34117648005486
1199,0.34117648005486
1249,0.34117648005486
1299,0.34117648005486
1349,0.34117648005486
1399,0.34117648005486
1449,0.34117648005486
1499,0.34117648005486
1549,0.34117648005486
1599,0.34117648005486
1649,0.34117648005486
1699,0.34509804844856
1749,0.34117648005486
1799,0.34117648005486
1849,0.34117648005486
1899,0.34509804844856
1949,0.34509804844856
1999,0.34509804844856
2049,0.34509804844856
2099,0.34509804844856
2149,0.34509804844856
2199,0.34509804844856
2249,0.34509804844856
2299,0.34509804844856
2349,0.34509804844856
2399,0.34901961684227
2449,0.34901961684227
2499,0.34901961684227
2549,0.34901961684227
2599,0.34901961684227
2649,0.35294118523598
2699,0.35294118523598
2749,0.35294118523598
2799,0.35294118523598
2849,0.35294118523598
2899,0.35686275362968
2949,0.35686275362968
2999,0.35686275362968
3049,0.35686275362968
3099,0.35686275362968
3149,0.35686275362968
3199,0.35686275362968
3249,0.36078432202339
3299,0.36078432202339
3349,0.36078432202339
3399,0.3647058904171
3449,0.3647058904171
3499,0.3647058904171
3549,0.3647058904171
3599,0.3647058904171
3649,0.3647058904171
3699,0.3647058904171
3749,0.36862745881081
3799,0.36862745881081
3849,0.36862745881081
3899,0.36862745881081
3949,0.36862745881081
3999,0.36862745881081
4049,0.36862745881081
4099,0.36862745881081
4149,0.36862745881081
4199,0.37254902720451
4249,0.37254902720451
4299,0.37254902720451
4349,0.37254902720451
4399,0.37254902720451
4449,0.37254902720451
4499,0.37254902720451
4549,0.37254902720451
4599,0.37254902720451
4649,0.37254902720451
4699,0.37254902720451
4750,0.37254902720451
4800,0.37254902720451
4850,0.37254902720451
4900,0.37647059559822
4950,0.37254902720451
5000,0.37254902720451
5050,0.37254902720451
5100,0.37254902720451
5150,0.37647059559822
5200,0.37647059559822
5250,0.37647059559822
5300,0.37647059559822
5350,0.37254902720451
5400,0.37647059559822
5450,0.37647059559822
5500,0.37647059559822
5550,0.37647059559822
5600,0.37647059559822
5650,0.37647059559822
5700,0.37647059559822
5750,0.37647059559822
5800,0.37647059559822
5850,0.37647059559822
5900,0.37647059559822
5950,0.38039216399193
6000,0.38039216399193
6050,0.38039216399193
6100,0.38039216399193
6150,0.38039216399193
6200,0.38039216399193
6250,0.38039216399193
6300,0.38039216399193
6350,0.38039216399193
6400,0.38039216399193
6450,0.38039216399193
6500,0.38039216399193
6550,0.38039216399193
6600,0.38039216399193
6650,0.38039216399193
6700,0.38039216399193
6750,0.38039216399193
6800,0.38039216399193
6850,0.38039216399193
6900,0.38039216399193
6950,0.38039216399193
7000,0.38039216399193
7050,0.37647059559822
7100,0.37647059559822
7150,0.37647059559822
7200,0.37647059559822
7250,0.37647059559822
7300,0.37647059559822
7350,0.37647059559822
7400,0.37647059559822
7450,0.37647059559822
7500,0.37647059559822
7550,0.37254902720451
7600,0.37254902720451
7650,0.37254902720451
7700,0.37254902720451
7750,0.37254902720451
7800,0.36862745881081
7850,0.36862745881081
7900,0.36862745881081
7950,0.36862745881081
8000,0.3647058904171
8050,0.3647058904171
8100,0.3647058904171
8150,0.3647058904171
8200,0.3647058904171
8250,0.36078432202339
8300,0.36078432202339
8350,0.36078432202339
8400,0.36078432202339
8450,0.36078432202339
8500,0.36078432202339
8550,0.36078432202339
8600,0.36078432202339
8650,0.36078432202339
8700,0.35686275362968
8750,0.36078432202339
8800,0.36078432202339
