GradientMap:,large_hills_smooth.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,1
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0.15000000596046


Time steps,Height
50,0.30196079611778
100,0.30196079611778
150,0.30196079611778
200,0.30196079611778
250,0.30196079611778
300,0.30196079611778
350,0.30196079611778
400,0.30196079611778
450,0.30588236451149
500,0.30588236451149
550,0.30588236451149
600,0.30588236451149
650,0.30588236451149
700,0.30588236451149
750,0.30588236451149
800,0.30588236451149
850,0.3098039329052
900,0.3098039329052
950,0.3098039329052
1000,0.3098039329052
1050,0.3137255012989
1100,0.3137255012989
1149,0.3137255012989
1199,0.3137255012989
1249,0.31764706969261
1299,0.31764706969261
1349,0.31764706969261
1399,0.31764706969261
1449,0.31764706969261
1499,0.32156863808632
1549,0.32156863808632
1599,0.32156863808632
1649,0.32549020648003
1699,0.32549020648003
1749,0.32549020648003
1799,0.32941177487373
1849,0.32941177487373
1899,0.33333334326744
1949,0.33333334326744
1999,0.33333334326744
2049,0.33725491166115
2099,0.33725491166115
2149,0.34117648005486
2199,0.34117648005486
2249,0.34509804844856
2299,0.34509804844856
2349,0.34509804844856
2399,0.34901961684227
2449,0.34901961684227
2499,0.35294118523598
2549,0.35294118523598
2599,0.35294118523598
2649,0.35686275362968
2699,0.35686275362968
2749,0.36078432202339
2799,0.36078432202339
2849,0.3647058904171
2899,0.3647058904171
2949,0.3647058904171
2999,0.36862745881081
3049,0.36862745881081
3099,0.36862745881081
3149,0.37254902720451
3199,0.37254902720451
3249,0.37647059559822
3299,0.37647059559822
3349,0.37647059559822
3399,0.37647059559822
3449,0.38039216399193
3499,0.38039216399193
3549,0.38039216399193
3599,0.38039216399193
3649,0.38039216399193
3699,0.38039216399193
3749,0.38039216399193
3799,0.37647059559822
3849,0.37647059559822
3899,0.37647059559822
3949,0.37647059559822
3999,0.37647059559822
4049,0.37254902720451
4099,0.37254902720451
4149,0.37254902720451
4199,0.36862745881081
4249,0.36862745881081
4299,0.3647058904171
4349,0.3647058904171
4399,0.36078432202339
4449,0.36078432202339
4499,0.35686275362968
4549,0.35686275362968
4599,0.35686275362968
4649,0.35294118523598
4699,0.35294118523598
4750,0.34901961684227
4800,0.34901961684227
4850,0.34509804844856
4900,0.34509804844856
4950,0.34117648005486
5000,0.34117648005486
5050,0.33725491166115
5100,0.33333334326744
5150,0.33333334326744
5200,0.32941177487373
5250,0.32941177487373
5300,0.32549020648003
5350,0.32549020648003
5400,0.32156863808632
5450,0.31764706969261
5500,0.3137255012989
5550,0.3137255012989
5600,0.3098039329052
5650,0.3098039329052
5700,0.30588236451149
5750,0.30196079611778
5800,0.30196079611778
5850,0.29803922772408
5900,0.29411765933037
5950,0.29019609093666
6000,0.29019609093666
6050,0.28627452254295
6100,0.28235295414925
6150,0.27843138575554
6200,0.27843138575554
6250,0.27450981736183
6300,0.27450981736183
6350,0.27058824896812
6400,0.27058824896812
6450,0.26666668057442
6500,0.26666668057442
6550,0.26666668057442
6600,0.26274511218071
6650,0.26274511218071
6700,0.258823543787
6750,0.258823543787
6800,0.258823543787
6850,0.258823543787
6900,0.258823543787
6950,0.2549019753933
7000,0.2549019753933
7050,0.2549019753933
7100,0.2549019753933
7150,0.2549019753933
7200,0.2549019753933
7250,0.2549019753933
7300,0.2549019753933
7350,0.2549019753933
7400,0.2549019753933
7450,0.2549019753933
7500,0.2549019753933
7550,0.2549019753933
7600,0.2549019753933
7650,0.2549019753933
7700,0.2549019753933
7750,0.2549019753933
7800,0.2549019753933
7850,0.258823543787
7900,0.258823543787
7950,0.258823543787
8000,0.258823543787
8050,0.258823543787
8100,0.26274511218071
8150,0.26274511218071
8200,0.26274511218071
8250,0.26666668057442
8300,0.26666668057442
8350,0.27058824896812
8400,0.27058824896812
8450,0.27450981736183
8500,0.27450981736183
8550,0.27843138575554
8600,0.27843138575554
8650,0.28235295414925
8700,0.28235295414925
8750,0.28627452254295
8800,0.28627452254295
8850,0.28627452254295
