GradientMap:,pyramid.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,0
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0.5


Time steps,Height
50,0.098039217293262
100,0.098039217293262
150,0.098039217293262
200,0.098039217293262
250,0.098039217293262
300,0.098039217293262
350,0.098039217293262
400,0.098039217293262
450,0.098039217293262
500,0.098039217293262
550,0.098039217293262
600,0.094117648899555
650,0.094117648899555
700,0.094117648899555
750,0.094117648899555
800,0.094117648899555
850,0.094117648899555
900,0.094117648899555
950,0.094117648899555
1000,0.090196080505848
1050,0.090196080505848
1100,0.090196080505848
1149,0.090196080505848
1199,0.090196080505848
1249,0.090196080505848
1299,0.086274512112141
1349,0.086274512112141
1399,0.086274512112141
1449,0.086274512112141
1499,0.086274512112141
1549,0.082352943718433
1599,0.082352943718433
1649,0.082352943718433
1699,0.082352943718433
1749,0.082352943718433
1799,0.078431375324726
1849,0.078431375324726
1899,0.078431375324726
1949,0.078431375324726
1999,0.078431375324726
2049,0.074509806931019
2099,0.074509806931019
2149,0.074509806931019
2199,0.070588238537312
2249,0.070588238537312
2299,0.070588238537312
2349,0.070588238537312
2399,0.066666670143604
2449,0.066666670143604
2499,0.066666670143604
2549,0.066666670143604
2599,0.062745101749897
2649,0.062745101749897
2699,0.062745101749897
2749,0.062745101749897
2799,0.058823529630899
2849,0.058823529630899
2899,0.058823529630899
2949,0.058823529630899
2999,0.058823529630899
3049,0.058823529630899
3099,0.054901961237192
3149,0.054901961237192
3199,0.054901961237192
3249,0.054901961237192
3299,0.050980392843485
3349,0.050980392843485
3399,0.050980392843485
3449,0.050980392843485
3499,0.050980392843485
3549,0.047058824449778
3599,0.047058824449778
3649,0.047058824449778
3699,0.047058824449778
3749,0.047058824449778
3799,0.047058824449778
3849,0.047058824449778
3899,0.047058824449778
3949,0.04313725605607
3999,0.04313725605607
4049,0.04313725605607
4099,0.04313725605607
4149,0.04313725605607
4199,0.04313725605607
4249,0.04313725605607
4299,0.04313725605607
4349,0.04313725605607
4399,0.04313725605607
4449,0.04313725605607
4499,0.04313725605607
4549,0.04313725605607
4599,0.04313725605607
4649,0.04313725605607
4699,0.04313725605607
4750,0.04313725605607
4800,0.04313725605607
4850,0.04313725605607
4900,0.04313725605607
4950,0.04313725605607
5000,0.04313725605607
5050,0.04313725605607
5100,0.04313725605607
5150,0.04313725605607
5200,0.04313725605607
5250,0.047058824449778
5300,0.047058824449778
5350,0.047058824449778
5400,0.047058824449778
5450,0.047058824449778
5500,0.047058824449778
5550,0.047058824449778
5600,0.047058824449778
5650,0.047058824449778
5700,0.047058824449778
5750,0.047058824449778
5800,0.047058824449778
5850,0.047058824449778
5900,0.047058824449778
5950,0.047058824449778
6000,0.047058824449778
6050,0.047058824449778
6100,0.050980392843485
6150,0.050980392843485
6200,0.050980392843485
6250,0.050980392843485
6300,0.050980392843485
6350,0.050980392843485
6400,0.050980392843485
6450,0.050980392843485
6500,0.050980392843485
6550,0.050980392843485
6600,0.050980392843485
6650,0.050980392843485
6700,0.050980392843485
6750,0.050980392843485
6800,0.050980392843485
6850,0.050980392843485
6900,0.050980392843485
6950,0.050980392843485
7000,0.050980392843485
7050,0.050980392843485
7100,0.050980392843485
7150,0.050980392843485
7200,0.050980392843485
7250,0.050980392843485
7300,0.050980392843485
7350,0.050980392843485
7400,0.050980392843485
7450,0.050980392843485
7500,0.050980392843485
7550,0.050980392843485
7600,0.050980392843485
7650,0.050980392843485
7700,0.050980392843485
7750,0.050980392843485
7800,0.050980392843485
7850,0.050980392843485
7900,0.050980392843485
7950,0.050980392843485
8000,0.050980392843485
8050,0.050980392843485
8100,0.050980392843485
8150,0.050980392843485
8200,0.054901961237192
8250,0.054901961237192
8300,0.054901961237192
8350,0.054901961237192
8400,0.054901961237192
8450,0.054901961237192
8500,0.054901961237192
8550,0.050980392843485
8600,0.050980392843485
8650,0.050980392843485
8700,0.050980392843485
8750,0.050980392843485
8800,0.050980392843485
8850,0.050980392843485
