GradientMap:,pyramid.png
GradientMap Scale:,10*10
LMap TotalSize:,100
LMap FieldSize:,5
LMap Resolution:,20*20
Mode:,1
Gradient Speed:,0.15000000596046
Explore Speed:,2.5
Target Epsilon:,0.050000000745058
Width Factor:,2
Step Factor:,0.5
CP EpsilonRatio:,0.5
IMU Noise:,0.050000000745058


Time steps,Height
50,0.54901963472366
100,0.54901963472366
150,0.54901963472366
200,0.54901963472366
250,0.54901963472366
300,0.54901963472366
350,0.54901963472366
400,0.54901963472366
450,0.54901963472366
500,0.54901963472366
550,0.54901963472366
600,0.54901963472366
650,0.54901963472366
700,0.54509806632996
750,0.54509806632996
800,0.54509806632996
850,0.54509806632996
900,0.54509806632996
950,0.54509806632996
1000,0.54509806632996
1050,0.54509806632996
1100,0.54509806632996
1149,0.54509806632996
1199,0.54509806632996
1249,0.54509806632996
1299,0.54509806632996
1349,0.54509806632996
1399,0.54509806632996
1449,0.54509806632996
1499,0.54509806632996
1549,0.54117649793625
1599,0.54117649793625
1649,0.54117649793625
1699,0.54117649793625
1749,0.54117649793625
1799,0.54117649793625
1849,0.54117649793625
1899,0.54117649793625
1949,0.54117649793625
1999,0.54117649793625
2049,0.54117649793625
2099,0.53725492954254
2149,0.53725492954254
2199,0.53725492954254
2249,0.53725492954254
2299,0.53725492954254
2349,0.53725492954254
2399,0.53333336114883
2449,0.53333336114883
2499,0.53333336114883
2549,0.53333336114883
2599,0.53333336114883
2649,0.53333336114883
2699,0.52941179275513
2749,0.52941179275513
2799,0.52941179275513
2849,0.52941179275513
2899,0.52941179275513
2949,0.52549022436142
2999,0.52549022436142
3049,0.52549022436142
3099,0.52549022436142
3149,0.52156865596771
3199,0.52156865596771
3249,0.52156865596771
3299,0.52156865596771
3349,0.52156865596771
3399,0.52156865596771
3449,0.52156865596771
3499,0.52156865596771
3549,0.51764708757401
3599,0.51764708757401
3649,0.51764708757401
3699,0.51764708757401
3749,0.51764708757401
3799,0.51764708757401
3849,0.51764708757401
3899,0.51764708757401
3949,0.51764708757401
3999,0.51764708757401
4049,0.52156865596771
4099,0.52156865596771
4149,0.52156865596771
4199,0.52156865596771
4249,0.52156865596771
4299,0.52156865596771
4349,0.52156865596771
4399,0.52156865596771
4449,0.52156865596771
4499,0.52549022436142
4549,0.52549022436142
4599,0.52549022436142
4649,0.52549022436142
4699,0.52549022436142
4750,0.52549022436142
4800,0.52549022436142
4850,0.52941179275513
4900,0.52941179275513
4950,0.52941179275513
5000,0.52941179275513
5050,0.52941179275513
5100,0.53333336114883
5150,0.53333336114883
5200,0.53333336114883
5250,0.53333336114883
5300,0.53333336114883
5350,0.53725492954254
5400,0.53725492954254
5450,0.53725492954254
5500,0.53725492954254
5550,0.54117649793625
5600,0.54117649793625
5650,0.54117649793625
5700,0.54509806632996
5750,0.54509806632996
5800,0.54509806632996
5850,0.54509806632996
5900,0.54901963472366
5950,0.54901963472366
6000,0.54901963472366
6050,0.55294120311737
6100,0.55294120311737
6150,0.55294120311737
6200,0.55294120311737
6250,0.55686277151108
6300,0.55686277151108
6350,0.55686277151108
6400,0.56078433990479
6450,0.56078433990479
6500,0.56078433990479
6550,0.56078433990479
6600,0.56470590829849
6650,0.56470590829849
6700,0.56470590829849
6750,0.56470590829849
6800,0.56470590829849
6850,0.56470590829849
6900,0.56470590829849
6950,0.5686274766922
7000,0.5686274766922
7050,0.5686274766922
7100,0.5686274766922
7150,0.5686274766922
7200,0.5686274766922
7250,0.5686274766922
7300,0.5686274766922
7350,0.5686274766922
7400,0.5686274766922
7450,0.5686274766922
7500,0.5686274766922
7550,0.5686274766922
7600,0.5686274766922
7650,0.5686274766922
7700,0.5686274766922
7750,0.5686274766922
7800,0.56470590829849
7850,0.56470590829849
7900,0.56470590829849
7950,0.56470590829849
8000,0.56470590829849
8050,0.56470590829849
8100,0.56078433990479
8150,0.56078433990479
8200,0.56078433990479
8250,0.56078433990479
8300,0.56078433990479
8350,0.55686277151108
8400,0.55686277151108
8450,0.55686277151108
8500,0.55686277151108
8550,0.55294120311737
8600,0.55294120311737
8650,0.55294120311737
8700,0.54901963472366
8750,0.54901963472366
8800,0.54901963472366
